GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59
1500000US110010081002,110010081002,"Block Group 2, Census Tract 81, District of Columbia, District of Columbia",644,72,13,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,19,13,19,0,12,0,12,13,19,0,12,0,12,0,12,0,12,0,12,0,12,631,73,299,59,244,57,0,12,151,48,58,39,35,20,55,32,37,32,0,12,18,21,19,22,0,12,18,17,0,12,0,12,0,12,18,17,332,83,191,68,0,12,117,59,64,40,10,17,141,62,0,12,96,57,27,24,18,20
1500000US110010081003,110010081003,"Block Group 3, Census Tract 81, District of Columbia, District of Columbia",448,71,12,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,18,12,18,0,12,0,12,0,12,12,18,0,12,0,12,0,12,0,12,0,12,436,71,202,63,194,63,0,12,75,48,73,42,46,26,8,12,0,12,0,12,0,12,0,12,0,12,8,12,0,12,0,12,8,12,0,12,234,73,152,67,15,25,105,62,21,23,11,14,82,56,6,10,38,40,38,37,0,12
1500000US110010082001,110010082001,"Block Group 1, Census Tract 82, District of Columbia, District of Columbia",388,65,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,388,65,154,58,145,56,0,12,51,32,77,41,17,18,9,14,0,12,0,12,0,12,0,12,0,12,9,14,0,12,0,12,9,14,0,12,234,68,97,50,0,12,50,42,22,20,25,23,137,47,6,9,35,26,41,31,55,29
1500000US110010082002,110010082002,"Block Group 2, Census Tract 82, District of Columbia, District of Columbia",1014,89,67,42,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,67,42,20,27,20,27,0,12,0,12,0,12,47,38,39,36,8,13,0,12,0,12,947,89,242,56,224,52,0,12,132,45,67,30,25,21,18,20,9,14,0,12,0,12,9,14,0,12,9,14,0,12,0,12,9,14,0,12,705,96,280,73,0,12,147,62,99,46,34,26,425,107,33,30,314,99,62,37,16,19
1500000US110010083011,110010083011,"Block Group 1, Census Tract 83.01, District of Columbia, District of Columbia",452,69,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,452,69,213,69,162,60,0,12,71,41,77,43,14,14,51,34,19,23,0,12,19,23,0,12,0,12,32,23,0,12,8,14,24,20,0,12,239,68,81,37,0,12,50,28,23,24,8,13,158,62,7,11,79,38,57,42,15,15
1500000US110010083012,110010083012,"Block Group 2, Census Tract 83.01, District of Columbia, District of Columbia",537,69,37,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,37,32,6,9,0,12,6,9,0,12,0,12,31,31,15,25,16,19,0,12,0,12,500,67,226,73,217,71,0,12,133,63,69,38,15,14,9,13,0,12,0,12,0,12,0,12,0,12,9,13,0,12,8,13,1,6,0,12,274,70,144,68,6,10,89,66,49,32,0,12,130,49,21,18,53,32,33,27,23,19
1500000US110010083021,110010083021,"Block Group 1, Census Tract 83.02, District of Columbia, District of Columbia",991,49,54,36,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,54,36,12,12,0,12,5,8,7,10,0,12,42,35,3,5,29,29,0,12,10,10,937,56,375,42,315,40,4,5,142,36,121,30,48,20,60,28,32,30,0,12,6,10,26,28,0,12,28,22,0,12,4,6,7,11,17,16,562,61,300,54,11,10,224,49,52,32,13,12,262,51,11,17,192,41,34,20,25,16
1500000US110010084021,110010084021,"Block Group 1, Census Tract 84.02, District of Columbia, District of Columbia",462,80,6,12,6,12,0,12,0,12,0,12,0,12,0,12,6,12,6,12,0,12,0,12,6,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,456,81,186,65,144,55,0,12,91,50,37,29,16,18,42,37,9,13,0,12,9,13,0,12,0,12,33,33,0,12,6,11,19,27,8,12,270,84,58,34,6,11,42,30,0,12,10,15,212,82,0,12,146,80,66,39,0,12
1500000US110010084022,110010084022,"Block Group 2, Census Tract 84.02, District of Columbia, District of Columbia",638,86,143,68,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,143,68,29,47,0,12,0,12,0,12,29,47,114,52,0,12,12,19,9,14,93,45,495,92,126,48,89,43,0,12,50,37,16,24,23,21,37,30,7,13,0,12,0,12,0,12,7,13,30,27,0,12,0,12,30,27,0,12,369,93,89,44,0,12,25,23,42,30,22,26,280,85,11,13,121,64,33,24,115,53
1500000US110010084101,110010084101,"Block Group 1, Census Tract 84.10, District of Columbia, District of Columbia",551,53,49,44,6,9,0,12,0,12,0,12,0,12,0,12,6,9,0,12,0,12,0,12,0,12,0,12,6,9,0,12,0,12,6,9,0,12,43,44,27,27,19,25,0,12,8,10,0,12,16,26,0,12,0,12,0,12,16,26,502,58,230,47,160,45,0,12,105,35,29,20,26,27,70,35,10,13,0,12,0,12,0,12,10,13,60,33,0,12,10,12,39,35,11,12,272,55,166,47,17,17,105,39,27,20,17,14,106,36,0,12,84,34,22,17,0,12
1500000US110010087011,110010087011,"Block Group 1, Census Tract 87.01, District of Columbia, District of Columbia",553,87,27,40,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,27,40,24,39,0,12,0,12,24,39,0,12,3,5,3,5,0,12,0,12,0,12,526,87,179,67,79,44,0,12,69,43,10,11,0,12,100,49,16,16,0,12,0,12,10,12,6,10,84,44,0,12,10,17,42,31,32,25,347,70,118,52,7,12,45,32,53,41,13,12,229,58,13,15,133,48,55,45,28,19
1500000US110010087012,110010087012,"Block Group 2, Census Tract 87.01, District of Columbia, District of Columbia",369,72,52,32,17,17,4,8,0,12,0,12,4,8,0,12,13,15,0,12,0,12,0,12,0,12,0,12,13,15,0,12,13,15,0,12,0,12,35,28,13,13,0,12,2,5,11,12,0,12,22,25,0,12,9,15,13,21,0,12,317,70,129,60,60,34,0,12,36,29,16,18,8,12,69,48,23,25,0,12,13,21,3,7,7,14,46,43,0,12,29,35,0,12,17,21,188,54,90,47,0,12,63,41,24,23,3,5,98,38,0,12,66,32,11,13,21,23
1500000US110010087021,110010087021,"Block Group 1, Census Tract 87.02, District of Columbia, District of Columbia",423,55,99,35,71,33,14,21,0,12,14,21,0,12,0,12,57,29,18,18,0,12,0,12,13,16,5,9,39,27,0,12,25,23,0,12,14,15,28,17,11,10,3,4,0,12,0,12,8,10,17,15,0,12,7,11,0,12,10,10,324,58,202,49,59,24,0,12,41,20,13,14,5,7,143,45,31,25,0,12,6,11,12,19,13,14,112,43,0,12,7,11,72,33,33,24,122,47,74,43,0,12,74,43,0,12,0,12,48,27,4,5,40,27,0,12,4,7
1500000US110010087022,110010087022,"Block Group 2, Census Tract 87.02, District of Columbia, District of Columbia",324,53,99,41,2,7,0,12,0,12,0,12,0,12,0,12,2,7,0,12,0,12,0,12,0,12,0,12,2,7,0,12,0,12,2,7,0,12,97,42,31,28,0,12,7,10,24,26,0,12,66,34,0,12,0,12,55,34,11,17,225,51,77,33,44,27,0,12,22,14,18,23,4,6,33,25,0,12,0,12,0,12,0,12,0,12,33,25,0,12,0,12,16,17,17,18,148,49,82,31,0,12,30,20,52,30,0,12,66,35,0,12,48,32,13,13,5,7
1500000US110010088021,110010088021,"Block Group 1, Census Tract 88.02, District of Columbia, District of Columbia",250,72,27,23,8,13,8,13,0,12,0,12,8,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,19,0,12,0,12,0,12,0,12,0,12,19,19,0,12,10,14,9,13,0,12,223,73,69,39,16,20,0,12,8,13,8,14,0,12,53,39,14,17,0,12,0,12,7,12,7,12,39,36,0,12,0,12,32,35,7,11,154,63,107,53,0,12,45,40,44,33,18,18,47,40,0,12,17,19,30,36,0,12
1500000US110010088022,110010088022,"Block Group 2, Census Tract 88.02, District of Columbia, District of Columbia",622,103,198,72,66,47,0,12,0,12,0,12,0,12,0,12,66,47,39,44,0,12,30,48,9,14,0,12,27,21,0,12,9,14,18,15,0,12,132,54,16,18,0,12,0,12,9,14,7,11,116,56,0,12,21,34,19,21,76,44,424,86,194,60,93,46,0,12,77,45,0,12,16,17,101,58,0,12,0,12,0,12,0,12,0,12,101,58,8,13,46,51,26,24,21,20,230,76,105,52,0,12,61,40,35,30,9,13,125,70,0,12,55,56,0,12,70,39
1500000US110010088023,110010088023,"Block Group 3, Census Tract 88.02, District of Columbia, District of Columbia",450,74,66,45,26,24,0,12,0,12,0,12,0,12,0,12,26,24,8,12,0,12,0,12,8,12,0,12,18,20,0,12,11,17,7,11,0,12,40,37,32,35,0,12,32,35,0,12,0,12,8,14,0,12,0,12,0,12,8,14,384,87,211,59,112,54,0,12,20,22,54,49,38,23,99,49,17,18,0,12,0,12,8,12,9,14,82,45,0,12,9,14,47,39,26,23,173,76,89,63,0,12,89,63,0,12,0,12,84,47,12,13,45,41,12,18,15,17
1500000US110010088024,110010088024,"Block Group 4, Census Tract 88.02, District of Columbia, District of Columbia",458,77,132,73,63,50,0,12,0,12,0,12,0,12,0,12,63,50,0,12,0,12,0,12,0,12,0,12,63,50,0,12,27,33,36,41,0,12,69,55,38,46,0,12,29,44,9,14,0,12,31,21,0,12,0,12,23,17,8,14,326,84,142,60,48,29,0,12,0,12,32,26,16,16,94,55,16,26,0,12,0,12,16,26,0,12,78,50,0,12,27,30,51,42,0,12,184,73,93,58,0,12,28,43,57,36,8,12,91,45,6,9,42,33,27,25,16,18
1500000US110010088031,110010088031,"Block Group 1, Census Tract 88.03, District of Columbia, District of Columbia",513,58,213,71,81,41,12,15,0,12,9,14,3,7,0,12,69,37,0,12,0,12,0,12,0,12,0,12,69,37,10,17,55,35,0,12,4,6,132,56,54,34,5,8,0,12,34,27,15,16,78,45,0,12,50,37,28,25,0,12,300,86,86,41,4,6,0,12,0,12,0,12,4,6,82,41,17,18,0,12,13,15,4,7,0,12,65,38,0,12,54,37,11,12,0,12,214,72,125,51,0,12,58,38,63,31,4,7,89,44,5,7,68,40,12,19,4,6
1500000US110010088041,110010088041,"Block Group 1, Census Tract 88.04, District of Columbia, District of Columbia",336,93,103,60,10,16,0,12,0,12,0,12,0,12,0,12,10,16,10,16,0,12,0,12,10,16,0,12,0,12,0,12,0,12,0,12,0,12,93,56,38,42,0,12,23,37,15,24,0,12,55,40,0,12,30,32,11,17,14,17,233,85,162,61,37,30,0,12,7,13,14,20,16,19,125,59,35,34,0,12,0,12,25,30,10,16,90,60,0,12,31,34,25,42,34,26,71,52,40,34,0,12,27,27,13,20,0,12,31,40,0,12,29,39,0,12,2,5
1500000US110010088042,110010088042,"Block Group 2, Census Tract 88.04, District of Columbia, District of Columbia",737,136,212,75,95,55,22,32,0,12,22,32,0,12,0,12,73,52,15,23,0,12,0,12,0,12,15,23,58,47,0,12,38,39,20,22,0,12,117,59,78,55,0,12,42,46,23,25,13,20,39,28,0,12,0,12,20,23,19,17,525,136,150,71,57,65,0,12,12,15,43,62,2,6,93,71,6,11,0,12,6,11,0,12,0,12,87,71,13,18,35,45,30,36,9,14,375,120,200,92,7,11,96,75,72,51,25,41,175,86,0,12,100,69,60,46,15,15
1500000US110010089031,110010089031,"Block Group 1, Census Tract 89.03, District of Columbia, District of Columbia",1054,129,274,103,176,101,0,12,0,12,0,12,0,12,0,12,176,101,0,12,0,12,0,12,0,12,0,12,176,101,6,9,140,90,29,47,1,8,98,69,52,45,0,12,0,12,44,44,8,12,46,52,0,12,40,52,0,12,6,9,780,139,345,105,104,68,0,12,34,40,30,46,40,26,241,103,55,39,8,12,18,26,7,12,22,34,186,94,0,12,79,74,43,51,64,44,435,114,160,80,10,13,122,74,0,12,28,23,275,96,0,12,95,59,123,56,57,41
1500000US110010089032,110010089032,"Block Group 2, Census Tract 89.03, District of Columbia, District of Columbia",398,115,157,93,107,79,0,12,0,12,0,12,0,12,0,12,107,79,33,32,8,13,16,26,9,15,0,12,74,72,0,12,45,57,29,45,0,12,50,40,18,20,0,12,0,12,18,20,0,12,32,36,0,12,18,28,14,21,0,12,241,102,158,89,13,17,0,12,0,12,7,14,6,10,145,87,16,18,0,12,0,12,10,15,6,11,129,85,21,34,48,52,60,57,0,12,83,63,46,45,0,12,5,9,33,43,8,12,37,46,0,12,0,12,37,46,0,12
1500000US110010089041,110010089041,"Block Group 1, Census Tract 89.04, District of Columbia, District of Columbia",1017,135,339,111,64,48,0,12,0,12,0,12,0,12,0,12,64,48,0,12,0,12,0,12,0,12,0,12,64,48,0,12,37,39,27,31,0,12,275,101,127,72,0,12,9,16,98,65,20,25,148,67,16,27,58,54,48,38,26,21,678,128,289,100,83,52,0,12,39,38,44,35,0,12,206,92,27,26,0,12,10,17,17,20,0,12,179,87,0,12,102,67,72,49,5,9,389,120,154,66,0,12,49,47,79,51,26,21,235,96,0,12,119,61,81,61,35,30
1500000US110010089042,110010089042,"Block Group 2, Census Tract 89.04, District of Columbia, District of Columbia",517,99,145,65,18,21,0,12,0,12,0,12,0,12,0,12,18,21,0,12,0,12,0,12,0,12,0,12,18,21,0,12,0,12,9,13,9,16,127,61,62,43,0,12,0,12,54,40,8,14,65,47,27,31,0,12,22,25,16,25,372,108,217,98,119,83,0,12,84,73,35,51,0,12,98,64,26,41,0,12,26,41,0,12,0,12,72,47,0,12,28,41,22,26,22,19,155,67,60,40,0,12,24,19,29,40,7,11,95,53,0,12,41,29,20,32,34,32
1500000US110010090001,110010090001,"Block Group 1, Census Tract 90, District of Columbia, District of Columbia",926,117,260,85,7,12,7,12,0,12,0,12,0,12,7,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,253,84,102,69,0,12,0,12,0,12,102,69,151,63,0,12,0,12,0,12,151,63,666,125,307,107,126,70,0,12,59,42,57,58,10,15,181,99,28,46,0,12,0,12,28,46,0,12,153,87,0,12,69,59,73,63,11,17,359,97,136,72,0,12,47,49,24,23,65,46,223,80,0,12,28,25,49,51,146,59
1500000US110010090002,110010090002,"Block Group 2, Census Tract 90, District of Columbia, District of Columbia",805,107,185,79,17,18,8,13,0,12,0,12,0,12,8,13,9,14,0,12,0,12,0,12,0,12,0,12,9,14,0,12,0,12,9,14,0,12,168,80,31,39,0,12,0,12,31,39,0,12,137,73,0,12,0,12,67,58,70,45,620,100,272,82,121,60,0,12,60,47,22,21,39,27,151,75,22,21,0,12,6,11,0,12,16,18,129,71,0,12,36,32,52,51,41,32,348,88,156,69,0,12,19,21,44,32,93,57,192,67,0,12,64,48,36,29,92,42
1500000US110010091021,110010091021,"Block Group 1, Census Tract 91.02, District of Columbia, District of Columbia",380,85,25,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,39,25,39,0,12,25,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,355,82,207,77,144,67,5,8,82,69,25,19,32,22,63,49,8,13,0,12,0,12,0,12,8,13,55,50,0,12,11,19,44,45,0,12,148,61,63,44,14,23,12,19,27,26,10,16,85,50,0,12,35,35,41,38,9,13
1500000US110010091022,110010091022,"Block Group 2, Census Tract 91.02, District of Columbia, District of Columbia",993,119,253,91,76,49,0,12,0,12,0,12,0,12,0,12,76,49,0,12,0,12,0,12,0,12,0,12,76,49,0,12,52,41,24,29,0,12,177,86,56,65,39,63,0,12,17,24,0,12,121,74,0,12,40,49,28,44,53,34,740,126,358,95,67,36,0,12,16,22,22,20,29,23,291,91,76,66,0,12,61,63,15,24,0,12,215,87,6,10,74,58,94,68,41,27,382,106,161,71,9,14,68,49,84,50,0,12,221,94,0,12,153,81,29,26,39,39
1500000US110010091023,110010091023,"Block Group 3, Census Tract 91.02, District of Columbia, District of Columbia",603,109,207,76,115,59,0,12,0,12,0,12,0,12,0,12,115,59,19,30,0,12,0,12,0,12,19,30,96,56,0,12,67,49,29,36,0,12,92,51,38,29,0,12,10,16,28,25,0,12,54,40,12,19,0,12,42,36,0,12,396,98,273,88,84,50,0,12,52,41,7,12,25,27,189,80,7,13,0,12,0,12,7,13,0,12,182,80,0,12,83,67,27,26,72,35,123,69,40,39,0,12,31,37,9,13,0,12,83,63,0,12,18,31,65,48,0,12
1500000US110010092011,110010092011,"Block Group 1, Census Tract 92.01, District of Columbia, District of Columbia",768,61,123,57,25,21,0,12,0,12,0,12,0,12,0,12,25,21,11,12,0,12,6,9,5,8,0,12,14,16,0,12,6,10,8,12,0,12,98,52,2,4,2,4,0,12,0,12,0,12,96,52,24,24,19,23,41,37,12,12,645,73,297,63,144,50,4,6,97,42,43,28,0,12,153,43,25,23,0,12,6,8,13,19,6,10,128,49,2,8,74,41,28,26,24,19,348,67,229,66,9,10,103,47,50,25,67,44,119,43,0,12,69,40,32,22,18,18
1500000US110010092031,110010092031,"Block Group 1, Census Tract 92.03, District of Columbia, District of Columbia",392,100,146,69,76,60,9,13,0,12,0,12,9,13,0,12,67,59,0,12,0,12,0,12,0,12,0,12,67,59,10,15,45,54,12,18,0,12,70,78,35,55,0,12,0,12,35,55,0,12,35,57,0,12,35,57,0,12,0,12,246,88,174,77,87,56,0,12,54,53,0,12,33,22,87,58,0,12,0,12,0,12,0,12,0,12,87,58,0,12,33,33,45,46,9,15,72,52,19,20,0,12,9,14,0,12,10,15,53,50,0,12,29,45,6,10,18,20
1500000US110010092032,110010092032,"Block Group 2, Census Tract 92.03, District of Columbia, District of Columbia",628,111,46,36,14,21,14,21,0,12,0,12,14,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,32,28,21,22,0,12,0,12,0,12,21,22,11,17,0,12,11,17,0,12,0,12,582,112,148,60,52,33,0,12,36,27,7,12,9,14,96,54,11,16,0,12,0,12,0,12,11,16,85,53,0,12,9,14,58,48,18,21,434,108,174,94,3,5,128,79,32,51,11,17,260,98,27,42,147,76,41,29,45,46
1500000US110010092041,110010092041,"Block Group 1, Census Tract 92.04, District of Columbia, District of Columbia",445,76,62,43,40,48,36,50,0,12,0,12,36,50,0,12,4,8,4,8,0,12,0,12,4,8,0,12,0,12,0,12,0,12,0,12,0,12,22,20,22,20,0,12,13,22,9,14,0,12,0,12,0,12,0,12,0,12,0,12,383,75,197,65,103,58,0,12,59,28,33,44,11,17,94,59,12,18,0,12,0,12,0,12,12,18,82,52,0,12,35,36,27,34,20,20,186,76,74,51,0,12,32,30,27,43,15,17,112,60,8,14,68,53,29,31,7,11
1500000US110010092042,110010092042,"Block Group 2, Census Tract 92.04, District of Columbia, District of Columbia",870,93,481,103,212,85,15,23,0,12,15,23,0,12,0,12,197,84,0,12,0,12,0,12,0,12,0,12,197,84,19,30,101,71,77,47,0,12,269,92,81,54,0,12,31,37,31,39,19,19,188,81,0,12,24,38,42,41,122,57,389,105,189,92,110,75,0,12,73,67,29,34,8,14,79,54,39,46,0,12,39,46,0,12,0,12,40,31,0,12,8,12,28,28,4,9,200,66,59,42,0,12,0,12,37,37,22,21,141,61,0,12,0,12,30,36,111,54
1500000US110010093011,110010093011,"Block Group 1, Census Tract 93.01, District of Columbia, District of Columbia",272,83,15,17,8,12,0,12,0,12,0,12,0,12,0,12,8,12,0,12,0,12,0,12,0,12,0,12,8,12,0,12,0,12,0,12,8,12,7,12,7,12,0,12,0,12,0,12,7,12,0,12,0,12,0,12,0,12,0,12,257,88,177,98,81,64,0,12,32,27,42,57,7,11,96,76,9,15,0,12,0,12,0,12,9,15,87,74,0,12,6,10,81,73,0,12,80,49,18,21,0,12,0,12,10,15,8,14,62,47,0,12,0,12,24,36,38,29
1500000US110010093012,110010093012,"Block Group 2, Census Tract 93.01, District of Columbia, District of Columbia",355,80,10,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,16,0,12,0,12,0,12,0,12,0,12,10,16,0,12,0,12,0,12,10,16,345,80,172,66,130,50,0,12,71,48,42,29,17,22,42,44,22,36,0,12,0,12,22,36,0,12,20,26,0,12,0,12,0,12,20,26,173,80,31,27,0,12,0,12,11,17,20,21,142,78,0,12,58,41,75,70,9,14
1500000US110010093013,110010093013,"Block Group 3, Census Tract 93.01, District of Columbia, District of Columbia",299,94,58,37,33,25,33,25,0,12,0,12,14,21,19,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,28,12,17,0,12,0,12,0,12,12,17,13,23,0,12,0,12,13,23,0,12,241,103,209,102,136,73,0,12,97,72,39,36,0,12,73,77,15,24,0,12,0,12,15,24,0,12,58,73,0,12,0,12,58,73,0,12,32,26,0,12,0,12,0,12,0,12,0,12,32,26,0,12,0,12,0,12,32,26
1500000US110010093014,110010093014,"Block Group 4, Census Tract 93.01, District of Columbia, District of Columbia",261,80,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,261,80,118,73,93,67,0,12,70,62,0,12,23,22,25,32,0,12,0,12,0,12,0,12,0,12,25,32,0,12,0,12,15,25,10,18,143,52,72,42,0,12,22,17,19,31,31,25,71,44,0,12,12,19,19,21,40,32
1500000US110010093021,110010093021,"Block Group 1, Census Tract 93.02, District of Columbia, District of Columbia",473,48,38,31,8,13,8,13,0,12,0,12,8,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,30,28,9,12,0,12,0,12,9,12,0,12,21,25,0,12,0,12,0,12,21,25,435,49,193,43,148,46,0,12,62,26,47,25,39,28,45,20,0,12,0,12,0,12,0,12,0,12,45,20,0,12,0,12,35,16,10,12,242,60,141,52,0,12,70,37,51,29,20,30,101,39,0,12,47,28,41,21,13,14
1500000US110010094001,110010094001,"Block Group 1, Census Tract 94, District of Columbia, District of Columbia",270,70,5,9,5,9,5,9,0,12,5,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,265,70,158,63,115,51,0,12,42,44,34,29,39,23,43,42,6,12,0,12,0,12,0,12,6,12,37,41,0,12,0,12,30,40,7,11,107,57,73,55,0,12,40,51,19,22,14,17,34,22,0,12,0,12,7,11,27,19
1500000US110010094002,110010094002,"Block Group 2, Census Tract 94, District of Columbia, District of Columbia",501,86,49,31,15,24,15,24,0,12,0,12,15,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,34,30,26,26,0,12,8,14,11,17,7,12,8,14,0,12,0,12,8,14,0,12,452,90,257,87,121,73,0,12,36,35,66,56,19,22,136,73,8,14,0,12,0,12,0,12,8,14,128,71,0,12,57,49,38,43,33,28,195,67,127,63,0,12,45,48,57,43,25,31,68,38,8,12,0,12,16,17,44,29
1500000US110010094003,110010094003,"Block Group 3, Census Tract 94, District of Columbia, District of Columbia",546,113,52,36,21,33,0,12,0,12,0,12,0,12,0,12,21,33,0,12,0,12,0,12,0,12,0,12,21,33,0,12,0,12,0,12,21,33,31,28,14,22,14,22,0,12,0,12,0,12,17,19,0,12,0,12,10,15,7,12,494,107,335,105,259,88,0,12,57,42,118,61,84,57,76,51,8,14,0,12,8,14,0,12,0,12,68,50,0,12,6,12,45,44,17,20,159,65,53,41,0,12,8,12,7,12,38,37,106,57,0,12,20,23,49,32,37,42
1500000US110010094004,110010094004,"Block Group 4, Census Tract 94, District of Columbia, District of Columbia",346,86,16,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,18,0,12,0,12,0,12,0,12,0,12,16,18,0,12,0,12,0,12,16,18,330,87,251,97,76,38,0,12,18,21,27,23,31,22,175,98,61,60,0,12,42,54,12,17,7,11,114,65,0,12,0,12,61,48,53,46,79,36,20,15,0,12,7,11,0,12,13,15,59,31,0,12,7,13,26,22,26,21
1500000US110010095011,110010095011,"Block Group 1, Census Tract 95.01, District of Columbia, District of Columbia",852,124,96,67,67,63,44,54,0,12,34,52,0,12,10,15,23,33,0,12,0,12,0,12,0,12,0,12,23,33,0,12,8,15,15,29,0,12,29,26,18,21,0,12,0,12,10,15,8,14,11,16,0,12,0,12,5,9,6,10,756,138,506,128,345,115,0,12,181,88,144,84,20,24,161,73,50,43,0,12,11,17,39,40,0,12,111,57,0,12,23,26,54,49,34,26,250,87,166,84,0,12,62,60,69,57,35,43,84,46,0,12,19,21,39,35,26,24
1500000US110010095012,110010095012,"Block Group 2, Census Tract 95.01, District of Columbia, District of Columbia",347,110,128,65,51,51,24,36,0,12,24,36,0,12,0,12,27,43,0,12,0,12,0,12,0,12,0,12,27,43,0,12,27,43,0,12,0,12,77,44,31,25,0,12,12,21,19,22,0,12,46,41,5,12,11,17,21,34,9,14,219,90,104,61,19,20,0,12,0,12,11,17,8,15,85,57,14,22,0,12,14,22,0,12,0,12,71,53,0,12,33,45,38,37,0,12,115,64,37,43,0,12,0,12,37,43,0,12,78,52,0,12,18,23,50,50,10,15
